YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,AA,2220,NULL,COS,DFW,0635,NULL,NULL,NULL,NULL,120,123,88,592,NULL,NULL,0935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,240,NULL,SEA,SAN,0635,NULL,NULL,NULL,NULL,163,161,133,1050,NULL,NULL,0918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,576,NULL,PDX,SAN,0635,NULL,NULL,NULL,NULL,139,134,117,933,NULL,NULL,0854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,724,NULL,SEA,SLC,0635,NULL,NULL,NULL,NULL,121,121,93,689,NULL,NULL,0936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,475,NULL,PVD,MCO,0635,NULL,NULL,NULL,NULL,190,204,155,1072,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1467,NULL,HPN,PBI,0635,NULL,NULL,NULL,NULL,176,161,146,1056,NULL,NULL,0931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1441,NULL,JFK,LAS,0635,NULL,NULL,NULL,NULL,350,374,342,2248,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2005,NULL,MLB,ATL,0635,NULL,NULL,NULL,NULL,95,81,65,442,NULL,NULL,0810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2290,NULL,PIT,ATL,0635,NULL,NULL,NULL,NULL,129,90,74,526,NULL,NULL,0844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1864,NULL,SAN,MSP,0635,NULL,NULL,NULL,NULL,224,217,190,1532,NULL,NULL,1219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5579,NULL,ABE,ATL,0635,NULL,NULL,NULL,NULL,139,126,110,692,NULL,NULL,0854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3443,NULL,SPI,DFW,0635,NULL,NULL,NULL,NULL,135,0,0,630,NULL,NULL,0850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4758,NULL,PLN,DTW,0635,NULL,NULL,NULL,NULL,79,87,41,243,NULL,NULL,0754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,3460,NULL,PDX,ONT,0635,NULL,NULL,NULL,NULL,134,121,105,838,NULL,NULL,0849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,665,NULL,RSW,EWR,0638,NULL,NULL,NULL,NULL,172,163,144,1068,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1056,NULL,SJC,MSP,0639,NULL,NULL,NULL,NULL,231,234,214,1576,NULL,NULL,1230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4577,NULL,CIU,DTW,0640,NULL,NULL,NULL,NULL,84,70,45,284,NULL,NULL,0804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1718,NULL,MCO,CLT,0640,NULL,NULL,NULL,NULL,96,91,71,468,NULL,NULL,0816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1943,NULL,BWI,CLT,0640,NULL,NULL,NULL,NULL,94,95,67,361,NULL,NULL,0814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1946,NULL,EWR,CLT,0640,NULL,NULL,NULL,NULL,121,104,88,529,NULL,NULL,0841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,795,NULL,AUS,ATL,0640,NULL,NULL,NULL,NULL,130,114,96,813,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,692,NULL,CAK,MCO,0640,NULL,NULL,NULL,NULL,150,138,122,861,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1170,NULL,FLL,LAS,0640,NULL,NULL,NULL,NULL,330,316,303,2173,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,653,NULL,MKE,LAS,0640,NULL,NULL,NULL,NULL,245,238,221,1524,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,890,NULL,PHX,MDW,0640,NULL,NULL,NULL,NULL,195,186,160,1444,NULL,NULL,1055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,832,NULL,SJC,LAS,0640,NULL,NULL,NULL,NULL,85,80,63,386,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1284,NULL,LAS,EWR,0640,NULL,NULL,NULL,NULL,289,253,234,2227,NULL,NULL,1429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1748,NULL,ORD,EWR,0640,NULL,NULL,NULL,NULL,125,124,82,719,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1305,NULL,DSM,DFW,0640,NULL,NULL,NULL,NULL,140,144,105,624,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1285,NULL,IAH,DFW,0640,NULL,NULL,NULL,NULL,70,0,0,224,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1562,NULL,RIC,DFW,0640,NULL,NULL,NULL,NULL,220,217,188,1158,NULL,NULL,0920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,548,NULL,BLI,SEA,0640,NULL,NULL,NULL,NULL,37,59,26,93,NULL,NULL,0717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,558,NULL,PDX,LAX,0640,NULL,NULL,NULL,NULL,144,136,110,834,NULL,NULL,0904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,560,NULL,SEA,PSP,0640,NULL,NULL,NULL,NULL,152,140,124,987,NULL,NULL,0912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,569,NULL,LAX,PDX,0640,NULL,NULL,NULL,NULL,150,144,124,834,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,662,NULL,SEA,DFW,0640,NULL,NULL,NULL,NULL,222,239,211,1660,NULL,NULL,1222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,709,NULL,SLC,SJC,0640,NULL,NULL,NULL,NULL,123,106,75,584,NULL,NULL,0743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2476,NULL,BDL,MIA,0640,NULL,NULL,NULL,NULL,206,232,164,1194,NULL,NULL,1006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1332,NULL,RSW,ATL,0640,NULL,NULL,NULL,NULL,108,100,81,515,NULL,NULL,0828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2135,NULL,TPA,LGA,0640,NULL,NULL,NULL,NULL,154,149,128,1010,NULL,NULL,0914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2276,NULL,MCO,LGA,0640,NULL,NULL,NULL,NULL,153,148,125,950,NULL,NULL,0913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2566,NULL,SFO,MSP,0640,NULL,NULL,NULL,NULL,228,227,206,1589,NULL,NULL,1228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2506,NULL,CRP,DFW,0640,NULL,NULL,NULL,NULL,80,71,52,354,NULL,NULL,0800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2555,NULL,SHV,DFW,0640,NULL,NULL,NULL,NULL,65,63,42,190,NULL,NULL,0745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2561,NULL,BTR,DFW,0640,NULL,NULL,NULL,NULL,85,94,64,383,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2537,NULL,MLU,DFW,0640,NULL,NULL,NULL,NULL,80,67,52,293,NULL,NULL,0800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2775,NULL,PIA,DFW,0640,NULL,NULL,NULL,NULL,145,0,0,672,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2966,NULL,ROW,DFW,0640,NULL,NULL,NULL,NULL,85,0,0,435,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3359,NULL,FWA,DFW,0640,NULL,NULL,NULL,NULL,170,0,0,859,NULL,NULL,0830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3476,NULL,CHS,MIA,0640,NULL,NULL,NULL,NULL,100,117,74,489,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3589,NULL,GSO,MIA,0640,NULL,NULL,NULL,NULL,136,138,99,710,NULL,NULL,0856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,705,NULL,LGA,FLL,0640,NULL,NULL,NULL,NULL,186,175,147,1076,NULL,NULL,0946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,567,NULL,DTW,ATL,0640,NULL,NULL,NULL,NULL,114,105,85,594,NULL,NULL,0834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,417,NULL,DTW,FLL,0640,NULL,NULL,NULL,NULL,186,167,150,1127,NULL,NULL,0946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,3456,NULL,PDX,BUR,0640,NULL,NULL,NULL,NULL,130,129,104,817,NULL,NULL,0850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5492,NULL,MSN,ORD,0640,NULL,NULL,NULL,NULL,57,71,28,108,NULL,NULL,0737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6495,NULL,COS,LAX,0640,NULL,NULL,NULL,NULL,165,151,115,833,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5291,NULL,GCC,DEN,0642,NULL,NULL,NULL,NULL,107,91,66,313,NULL,NULL,0829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,536,NULL,LAX,IAH,0644,NULL,NULL,NULL,NULL,197,183,164,1379,NULL,NULL,1201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,259,NULL,SNA,IAH,0645,NULL,NULL,NULL,NULL,200,177,156,1346,NULL,NULL,1205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,792,NULL,BUF,ORD,0645,NULL,NULL,NULL,NULL,106,110,85,473,NULL,NULL,0731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,VX,922,NULL,SFO,LAX,0645,NULL,NULL,NULL,NULL,80,71,54,337,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,3213,NULL,DAL,MDW,0645,NULL,NULL,NULL,NULL,140,110,95,793,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2599,NULL,LIT,DAL,0645,NULL,NULL,NULL,NULL,75,70,56,296,NULL,NULL,0800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2199,NULL,MHT,MCO,0645,NULL,NULL,NULL,NULL,205,187,171,1142,NULL,NULL,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,3739,NULL,ALB,MCO,0645,NULL,NULL,NULL,NULL,195,167,153,1073,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1188,NULL,SAT,BWI,0645,NULL,NULL,NULL,NULL,185,163,153,1407,NULL,NULL,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,4563,NULL,OKC,ATL,0645,NULL,NULL,NULL,NULL,125,131,90,761,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,593,NULL,SNA,PHX,0645,NULL,NULL,NULL,NULL,86,74,50,338,NULL,NULL,0911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,323,NULL,DFW,STL,0645,NULL,NULL,NULL,NULL,95,0,0,550,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1107,NULL,LGA,DFW,0645,NULL,NULL,NULL,NULL,255,256,229,1389,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1234,NULL,LAS,ORD,0645,NULL,NULL,NULL,NULL,210,196,175,1514,NULL,NULL,1215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1283,NULL,BNA,MIA,0645,NULL,NULL,NULL,NULL,140,132,104,806,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1287,NULL,MSP,MIA,0645,NULL,NULL,NULL,NULL,225,212,179,1501,NULL,NULL,1130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1300,NULL,SNA,DFW,0645,NULL,NULL,NULL,NULL,185,171,143,1205,NULL,NULL,1150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2326,NULL,MIA,DCA,0645,NULL,NULL,NULL,NULL,150,148,127,919,NULL,NULL,0915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,318,NULL,JFK,BOS,0645,NULL,NULL,NULL,NULL,71,66,38,187,NULL,NULL,0756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1137,NULL,BOS,DTW,0645,NULL,NULL,NULL,NULL,145,136,112,632,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,716,NULL,OMA,ATL,0645,NULL,NULL,NULL,NULL,144,0,0,821,NULL,NULL,1009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,765,NULL,PIT,MSP,0645,NULL,NULL,NULL,NULL,154,134,114,726,NULL,NULL,0819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,801,NULL,SNA,ATL,0645,NULL,NULL,NULL,NULL,256,239,207,1919,NULL,NULL,1401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,827,NULL,FLL,ATL,0645,NULL,NULL,NULL,NULL,114,101,81,581,NULL,NULL,0839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,860,NULL,SNA,MSP,0645,NULL,NULL,NULL,NULL,225,220,188,1522,NULL,NULL,1230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,886,NULL,ATL,LGA,0645,NULL,NULL,NULL,NULL,128,137,97,762,NULL,NULL,0853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1135,NULL,BHM,ATL,0645,NULL,NULL,NULL,NULL,69,44,30,134,NULL,NULL,0854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1324,NULL,BNA,ATL,0645,NULL,NULL,NULL,NULL,74,57,36,214,NULL,NULL,0859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1449,NULL,FLL,DFW,0645,NULL,NULL,NULL,NULL,195,0,0,1119,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,246,NULL,SAN,JFK,0645,NULL,NULL,NULL,NULL,314,286,264,2446,NULL,NULL,1459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2395,NULL,BHM,DFW,0645,NULL,NULL,NULL,NULL,135,131,103,597,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4438,NULL,HOB,IAH,0645,NULL,NULL,NULL,NULL,97,0,0,501,NULL,NULL,0922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,6042,NULL,LNK,DEN,0645,NULL,NULL,NULL,NULL,99,95,69,423,NULL,NULL,0724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,110,NULL,DEN,MSP,0645,NULL,NULL,NULL,NULL,115,105,88,680,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,782,NULL,LAS,DEN,0645,NULL,NULL,NULL,NULL,109,120,90,628,NULL,NULL,0934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,268,NULL,SNA,DEN,0645,NULL,NULL,NULL,NULL,145,144,114,846,NULL,NULL,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2965,NULL,SGF,DFW,0645,NULL,NULL,NULL,NULL,95,0,0,364,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3009,NULL,CMI,DFW,0645,NULL,NULL,NULL,NULL,145,139,117,693,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3431,NULL,COU,DFW,0645,NULL,NULL,NULL,NULL,120,0,0,489,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,301,NULL,BWI,FLL,0645,NULL,NULL,NULL,NULL,157,142,125,925,NULL,NULL,0922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,725,NULL,MCI,IAH,0645,NULL,NULL,NULL,NULL,110,126,108,643,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6262,NULL,GTF,DEN,0645,NULL,NULL,NULL,NULL,117,115,87,624,NULL,NULL,0842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4811,NULL,BNA,CVG,0645,NULL,NULL,NULL,NULL,72,66,45,230,NULL,NULL,0857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6502,NULL,SNA,SFO,0645,NULL,NULL,NULL,NULL,95,82,63,372,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6523,NULL,PHX,LAX,0645,NULL,NULL,NULL,NULL,96,82,61,370,NULL,NULL,0721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4974,NULL,ATL,IAH,0646,NULL,NULL,NULL,NULL,136,147,121,689,NULL,NULL,0802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,7385,NULL,EKO,SLC,0646,NULL,NULL,NULL,NULL,64,81,55,200,NULL,NULL,0850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1208,NULL,IAD,JFK,0647,NULL,NULL,NULL,NULL,73,80,49,228,NULL,NULL,0800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,338,NULL,HNL,KOA,0647,NULL,NULL,NULL,NULL,42,44,27,163,NULL,NULL,0729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6291,NULL,FAT,SFO,0648,NULL,NULL,NULL,NULL,67,63,28,158,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1212,NULL,LAX,MSP,0649,NULL,NULL,NULL,NULL,218,211,193,1535,NULL,NULL,1227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,284,NULL,PHX,SFO,0650,NULL,NULL,NULL,NULL,134,121,89,651,NULL,NULL,0804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1866,NULL,PIT,CLT,0650,NULL,NULL,NULL,NULL,99,87,68,366,NULL,NULL,0829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,2071,NULL,MSP,CLT,0650,NULL,NULL,NULL,NULL,160,150,111,930,NULL,NULL,1030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,985,NULL,BWI,MCO,0650,NULL,NULL,NULL,NULL,160,133,115,787,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,739,NULL,MSY,ATL,0650,NULL,NULL,NULL,NULL,85,72,60,425,NULL,NULL,0915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2964,NULL,PHX,DAL,0650,NULL,NULL,NULL,NULL,130,130,111,879,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1291,NULL,FLL,ORD,0650,NULL,NULL,NULL,NULL,202,207,175,1182,NULL,NULL,0912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,408,NULL,PHL,PHX,0650,NULL,NULL,NULL,NULL,325,351,327,2075,NULL,NULL,1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,338,NULL,LAX,SFO,0650,NULL,NULL,NULL,NULL,80,79,55,337,NULL,NULL,0810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1371,NULL,MEM,DFW,0650,NULL,NULL,NULL,NULL,105,101,78,432,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1318,NULL,BOS,DFW,0650,NULL,NULL,NULL,NULL,280,287,256,1562,NULL,NULL,1030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1595,NULL,AUS,DFW,0650,NULL,NULL,NULL,NULL,65,53,33,190,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2226,NULL,DFW,TPA,0650,NULL,NULL,NULL,NULL,135,135,114,929,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2429,NULL,CLE,DFW,0650,NULL,NULL,NULL,NULL,195,177,159,1021,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2424,NULL,LAX,DFW,0650,NULL,NULL,NULL,NULL,180,188,146,1235,NULL,NULL,1150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,321,NULL,SJC,SEA,0650,NULL,NULL,NULL,NULL,124,113,100,697,NULL,NULL,0854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,582,NULL,PDX,SNA,0650,NULL,NULL,NULL,NULL,139,130,117,859,NULL,NULL,0909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,629,NULL,LAS,PDX,0650,NULL,NULL,NULL,NULL,136,131,114,763,NULL,NULL,0906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,805,NULL,SEA,SMF,0650,NULL,NULL,NULL,NULL,110,102,80,605,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,148,NULL,LGB,OAK,0650,NULL,NULL,NULL,NULL,82,75,59,353,NULL,NULL,0812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,476,NULL,LAX,JFK,0650,NULL,NULL,NULL,NULL,319,308,274,2475,NULL,NULL,1509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
